bootstrap,resample,delta_f1,delta_fpr
event,"[(5031, 4971, 5091), (2147, 2087, 2207), (3884, 3824, 3944), (376, 316, 436), (5597, 5537, 5657), (376, 316, 436), (1860, 1800, 1920), (5784, 5724, 5844), (2147, 2087, 2207), (4724, 4664, 4784), (22, 0, 82), (590, 530, 650), (3884, 3824, 3944)]",-0.08218383599702675,-0.04569055036344756
event,"[(2867, 2807, 2927), (2147, 2087, 2207), (2867, 2807, 2927), (2147, 2087, 2207), (3884, 3824, 3944), (376, 316, 436), (5784, 5724, 5844), (376, 316, 436), (22, 0, 82), (3884, 3824, 3944), (376, 316, 436), (4724, 4664, 4784), (5031, 4971, 5091)]",-0.08795461898188228,-0.04508601937907851
event,"[(590, 530, 650), (590, 530, 650), (590, 530, 650), (3884, 3824, 3944), (5597, 5537, 5657), (3884, 3824, 3944), (376, 316, 436), (5597, 5537, 5657), (590, 530, 650), (5597, 5537, 5657), (2147, 2087, 2207), (2550, 2490, 2610), (4501, 4441, 4561)]",-0.08952512216514225,-0.04513618677042801
event,"[(2550, 2490, 2610), (3884, 3824, 3944), (5031, 4971, 5091), (3884, 3824, 3944), (2147, 2087, 2207), (1860, 1800, 1920), (4501, 4441, 4561), (3884, 3824, 3944), (5784, 5724, 5844), (376, 316, 436), (2147, 2087, 2207), (2147, 2087, 2207), (2147, 2087, 2207)]",-0.0072272050479143535,-0.057581191472404855
event,"[(590, 530, 650), (5597, 5537, 5657), (4501, 4441, 4561), (4724, 4664, 4784), (4501, 4441, 4561), (3884, 3824, 3944), (5784, 5724, 5844), (376, 316, 436), (376, 316, 436), (2867, 2807, 2927), (3884, 3824, 3944), (5031, 4971, 5091), (5031, 4971, 5091)]",-0.09079754601227,-0.045528787260106174
event,"[(2867, 2807, 2927), (3884, 3824, 3944), (22, 0, 82), (5597, 5537, 5657), (2147, 2087, 2207), (4724, 4664, 4784), (4501, 4441, 4561), (590, 530, 650), (4501, 4441, 4561), (2550, 2490, 2610), (2550, 2490, 2610), (4501, 4441, 4561), (4501, 4441, 4561)]",-0.15808639074930914,-0.03484602917341977
event,"[(5031, 4971, 5091), (1860, 1800, 1920), (4501, 4441, 4561), (3884, 3824, 3944), (2550, 2490, 2610), (2147, 2087, 2207), (2550, 2490, 2610), (376, 316, 436), (2147, 2087, 2207), (2147, 2087, 2207), (4724, 4664, 4784), (3884, 3824, 3944), (5031, 4971, 5091)]",-0.0016626281328146753,-0.05758119147240487
event,"[(2147, 2087, 2207), (4724, 4664, 4784), (1860, 1800, 1920), (5031, 4971, 5091), (4501, 4441, 4561), (5784, 5724, 5844), (590, 530, 650), (590, 530, 650), (4501, 4441, 4561), (4724, 4664, 4784), (376, 316, 436), (590, 530, 650), (2867, 2807, 2927)]",-0.08643699858423784,-0.04552878726010617
event,"[(376, 316, 436), (2867, 2807, 2927), (1860, 1800, 1920), (22, 0, 82), (1860, 1800, 1920), (5031, 4971, 5091), (2147, 2087, 2207), (2550, 2490, 2610), (5784, 5724, 5844), (376, 316, 436), (2867, 2807, 2927), (3884, 3824, 3944), (3884, 3824, 3944)]",-0.08379257619316871,-0.04619124797406807
event,"[(2867, 2807, 2927), (1860, 1800, 1920), (3884, 3824, 3944), (5597, 5537, 5657), (4724, 4664, 4784), (5031, 4971, 5091), (376, 316, 436), (4724, 4664, 4784), (5784, 5724, 5844), (4501, 4441, 4561), (4724, 4664, 4784), (4501, 4441, 4561), (5597, 5537, 5657)]",-0.08146295422369043,-0.04899959167006941
event,"[(1860, 1800, 1920), (5784, 5724, 5844), (2147, 2087, 2207), (3884, 3824, 3944), (2867, 2807, 2927), (590, 530, 650), (1860, 1800, 1920), (3884, 3824, 3944), (22, 0, 82), (5031, 4971, 5091), (5784, 5724, 5844), (376, 316, 436), (2550, 2490, 2610)]",-0.09102018126031258,-0.043821391484942886
event,"[(590, 530, 650), (1860, 1800, 1920), (590, 530, 650), (5031, 4971, 5091), (3884, 3824, 3944), (5031, 4971, 5091), (3884, 3824, 3944), (4501, 4441, 4561), (2147, 2087, 2207), (1860, 1800, 1920), (2867, 2807, 2927), (5597, 5537, 5657), (4724, 4664, 4784)]",-0.134601226993865,-0.037566353613719884
event,"[(22, 0, 82), (4724, 4664, 4784), (2147, 2087, 2207), (1860, 1800, 1920), (2147, 2087, 2207), (5031, 4971, 5091), (5031, 4971, 5091), (2550, 2490, 2610), (5597, 5537, 5657), (5597, 5537, 5657), (2147, 2087, 2207), (4501, 4441, 4561), (5784, 5724, 5844)]",-0.07582882717868261,-0.04821717990275527
event,"[(2867, 2807, 2927), (4501, 4441, 4561), (5784, 5724, 5844), (5031, 4971, 5091), (2550, 2490, 2610), (4501, 4441, 4561), (22, 0, 82), (2550, 2490, 2610), (5784, 5724, 5844), (4501, 4441, 4561), (2550, 2490, 2610), (2550, 2490, 2610), (1860, 1800, 1920)]",-0.052984749455337654,-0.05195056006179992
event,"[(2550, 2490, 2610), (1860, 1800, 1920), (376, 316, 436), (2867, 2807, 2927), (22, 0, 82), (4501, 4441, 4561), (5784, 5724, 5844), (4501, 4441, 4561), (2550, 2490, 2610), (22, 0, 82), (4724, 4664, 4784), (376, 316, 436), (5784, 5724, 5844)]",-0.06109588175959288,-0.05299584734032035
event,"[(2867, 2807, 2927), (2867, 2807, 2927), (5784, 5724, 5844), (2867, 2807, 2927), (3884, 3824, 3944), (4501, 4441, 4561), (2550, 2490, 2610), (5784, 5724, 5844), (3884, 3824, 3944), (22, 0, 82), (5784, 5724, 5844), (2867, 2807, 2927), (1860, 1800, 1920)]",-0.06976034858387799,-0.051950560061799926
event,"[(2867, 2807, 2927), (3884, 3824, 3944), (1860, 1800, 1920), (1860, 1800, 1920), (5597, 5537, 5657), (4724, 4664, 4784), (22, 0, 82), (22, 0, 82), (4501, 4441, 4561), (5597, 5537, 5657), (1860, 1800, 1920), (3884, 3824, 3944), (590, 530, 650)]",-0.13133612684854898,-0.04192208819458177
event,"[(1860, 1800, 1920), (1860, 1800, 1920), (4501, 4441, 4561), (376, 316, 436), (3884, 3824, 3944), (5784, 5724, 5844), (590, 530, 650), (2147, 2087, 2207), (2550, 2490, 2610), (5784, 5724, 5844), (3884, 3824, 3944), (1860, 1800, 1920), (376, 316, 436)]",-0.03421034437986159,-0.054194062562263404
event,"[(3884, 3824, 3944), (2550, 2490, 2610), (1860, 1800, 1920), (5031, 4971, 5091), (2867, 2807, 2927), (5031, 4971, 5091), (4501, 4441, 4561), (1860, 1800, 1920), (1860, 1800, 1920), (2550, 2490, 2610), (2867, 2807, 2927), (4724, 4664, 4784), (3884, 3824, 3944)]",-0.026110926493901315,-0.05466926070038911
event,"[(2147, 2087, 2207), (5597, 5537, 5657), (2147, 2087, 2207), (4724, 4664, 4784), (5597, 5537, 5657), (2550, 2490, 2610), (590, 530, 650), (4724, 4664, 4784), (590, 530, 650), (2550, 2490, 2610), (2147, 2087, 2207), (5031, 4971, 5091), (5784, 5724, 5844)]",-0.07235390574353218,-0.045330739299610893
event,"[(1860, 1800, 1920), (2550, 2490, 2610), (3884, 3824, 3944), (376, 316, 436), (376, 316, 436), (5031, 4971, 5091), (2550, 2490, 2610), (1860, 1800, 1920), (376, 316, 436), (5784, 5724, 5844), (4724, 4664, 4784), (590, 530, 650), (5031, 4971, 5091)]",0.03215988209841883,-0.06216377764494919
event,"[(2147, 2087, 2207), (4724, 4664, 4784), (2550, 2490, 2610), (5784, 5724, 5844), (4501, 4441, 4561), (22, 0, 82), (2147, 2087, 2207), (4501, 4441, 4561), (2550, 2490, 2610), (2147, 2087, 2207), (22, 0, 82), (2147, 2087, 2207), (2147, 2087, 2207)]",-0.04161209770190363,-0.052462728816757884
event,"[(3884, 3824, 3944), (1860, 1800, 1920), (5597, 5537, 5657), (1860, 1800, 1920), (5597, 5537, 5657), (3884, 3824, 3944), (2550, 2490, 2610), (4724, 4664, 4784), (2550, 2490, 2610), (590, 530, 650), (2867, 2807, 2927), (376, 316, 436), (4501, 4441, 4561)]",-0.09951864086833406,-0.045528787260106174
event,"[(590, 530, 650), (376, 316, 436), (3884, 3824, 3944), (4501, 4441, 4561), (5784, 5724, 5844), (2867, 2807, 2927), (5597, 5537, 5657), (590, 530, 650), (2867, 2807, 2927), (4501, 4441, 4561), (4724, 4664, 4784), (3884, 3824, 3944), (5784, 5724, 5844)]",-0.11176705669292133,-0.044431161585973294
event,"[(590, 530, 650), (2147, 2087, 2207), (4724, 4664, 4784), (2867, 2807, 2927), (2147, 2087, 2207), (4724, 4664, 4784), (5031, 4971, 5091), (5031, 4971, 5091), (2147, 2087, 2207), (4724, 4664, 4784), (2867, 2807, 2927), (4501, 4441, 4561), (2867, 2807, 2927)]",-0.0956081601847742,-0.04257745675727048
event,"[(22, 0, 82), (1860, 1800, 1920), (1860, 1800, 1920), (4724, 4664, 4784), (22, 0, 82), (2867, 2807, 2927), (590, 530, 650), (5784, 5724, 5844), (1860, 1800, 1920), (2147, 2087, 2207), (5784, 5724, 5844), (5784, 5724, 5844), (3884, 3824, 3944)]",-0.12032571283195834,-0.04192208819458178
event,"[(2867, 2807, 2927), (1860, 1800, 1920), (22, 0, 82), (5784, 5724, 5844), (2550, 2490, 2610), (4501, 4441, 4561), (4724, 4664, 4784), (22, 0, 82), (5784, 5724, 5844), (376, 316, 436), (5031, 4971, 5091), (1860, 1800, 1920), (2550, 2490, 2610)]",-0.042410945376645554,-0.05429497568881686
event,"[(590, 530, 650), (1860, 1800, 1920), (5784, 5724, 5844), (4724, 4664, 4784), (2550, 2490, 2610), (5031, 4971, 5091), (590, 530, 650), (5784, 5724, 5844), (2147, 2087, 2207), (2867, 2807, 2927), (5784, 5724, 5844), (5784, 5724, 5844), (2867, 2807, 2927)]",-0.0848446218364115,-0.044630404463040445
event,"[(590, 530, 650), (4501, 4441, 4561), (5031, 4971, 5091), (3884, 3824, 3944), (22, 0, 82), (4724, 4664, 4784), (590, 530, 650), (5597, 5537, 5657), (590, 530, 650), (5597, 5537, 5657), (5597, 5537, 5657), (5597, 5537, 5657), (5031, 4971, 5091)]",-0.043267973856209146,-0.050405561993047514
event,"[(5784, 5724, 5844), (5031, 4971, 5091), (5597, 5537, 5657), (5031, 4971, 5091), (2867, 2807, 2927), (5031, 4971, 5091), (590, 530, 650), (22, 0, 82), (5597, 5537, 5657), (5031, 4971, 5091), (3884, 3824, 3944), (2147, 2087, 2207), (4501, 4441, 4561)]",-0.15381583034029095,-0.03484602917341977
event,"[(2867, 2807, 2927), (1860, 1800, 1920), (376, 316, 436), (22, 0, 82), (376, 316, 436), (2867, 2807, 2927), (5784, 5724, 5844), (5031, 4971, 5091), (5597, 5537, 5657), (2147, 2087, 2207), (590, 530, 650), (22, 0, 82), (1860, 1800, 1920)]",-0.1547436071004786,-0.03464343598055106
event,"[(590, 530, 650), (590, 530, 650), (2867, 2807, 2927), (22, 0, 82), (22, 0, 82), (22, 0, 82), (4501, 4441, 4561), (2147, 2087, 2207), (4724, 4664, 4784), (4501, 4441, 4561), (2147, 2087, 2207), (2550, 2490, 2610), (5784, 5724, 5844)]",-0.11757310932781062,-0.04192208819458177
event,"[(1860, 1800, 1920), (5597, 5537, 5657), (590, 530, 650), (2147, 2087, 2207), (5597, 5537, 5657), (2147, 2087, 2207), (2867, 2807, 2927), (2147, 2087, 2207), (2147, 2087, 2207), (3884, 3824, 3944), (5597, 5537, 5657), (5031, 4971, 5091), (376, 316, 436)]",-0.1417820473258836,-0.03646144650328751
event,"[(2147, 2087, 2207), (2550, 2490, 2610), (2867, 2807, 2927), (2147, 2087, 2207), (2867, 2807, 2927), (4724, 4664, 4784), (5784, 5724, 5844), (376, 316, 436), (376, 316, 436), (5597, 5537, 5657), (5597, 5537, 5657), (590, 530, 650), (376, 316, 436)]",-0.15179828577306315,-0.03646144650328751
event,"[(4724, 4664, 4784), (5784, 5724, 5844), (4724, 4664, 4784), (376, 316, 436), (376, 316, 436), (4501, 4441, 4561), (1860, 1800, 1920), (376, 316, 436), (5597, 5537, 5657), (2550, 2490, 2610), (3884, 3824, 3944), (2867, 2807, 2927), (4501, 4441, 4561)]",-0.09018404907975462,-0.048999591670069426
event,"[(2550, 2490, 2610), (22, 0, 82), (5784, 5724, 5844), (590, 530, 650), (5784, 5724, 5844), (5597, 5537, 5657), (590, 530, 650), (2147, 2087, 2207), (2147, 2087, 2207), (3884, 3824, 3944), (4501, 4441, 4561), (4501, 4441, 4561), (2550, 2490, 2610)]",-0.10572976464048434,-0.043701799485861184
event,"[(2867, 2807, 2927), (2550, 2490, 2610), (2867, 2807, 2927), (2867, 2807, 2927), (376, 316, 436), (4724, 4664, 4784), (4724, 4664, 4784), (1860, 1800, 1920), (3884, 3824, 3944), (22, 0, 82), (2867, 2807, 2927), (1860, 1800, 1920), (4724, 4664, 4784)]",-0.056862745098039236,-0.05175743530320587
event,"[(2867, 2807, 2927), (3884, 3824, 3944), (3884, 3824, 3944), (1860, 1800, 1920), (3884, 3824, 3944), (3884, 3824, 3944), (2867, 2807, 2927), (5031, 4971, 5091), (1860, 1800, 1920), (4724, 4664, 4784), (4724, 4664, 4784), (5031, 4971, 5091), (5597, 5537, 5657)]",-0.09712604417699436,-0.04580878160045619
event,"[(2147, 2087, 2207), (4501, 4441, 4561), (3884, 3824, 3944), (2867, 2807, 2927), (2550, 2490, 2610), (4501, 4441, 4561), (1860, 1800, 1920), (4724, 4664, 4784), (3884, 3824, 3944), (5784, 5724, 5844), (1860, 1800, 1920), (376, 316, 436), (22, 0, 82)]",-0.09095180025655539,-0.04735202492211838
event,"[(376, 316, 436), (3884, 3824, 3944), (2147, 2087, 2207), (2867, 2807, 2927), (1860, 1800, 1920), (4501, 4441, 4561), (5597, 5537, 5657), (5597, 5537, 5657), (2867, 2807, 2927), (4724, 4664, 4784), (2147, 2087, 2207), (4724, 4664, 4784), (2550, 2490, 2610)]",-0.13054270882491742,-0.04083299305839118
event,"[(376, 316, 436), (5597, 5537, 5657), (376, 316, 436), (2867, 2807, 2927), (5031, 4971, 5091), (3884, 3824, 3944), (3884, 3824, 3944), (5031, 4971, 5091), (5031, 4971, 5091), (590, 530, 650), (590, 530, 650), (4501, 4441, 4561), (5031, 4971, 5091)]",-0.10249342187695781,-0.0433852140077821
event,"[(5031, 4971, 5091), (5597, 5537, 5657), (2550, 2490, 2610), (376, 316, 436), (4724, 4664, 4784), (2550, 2490, 2610), (5784, 5724, 5844), (1860, 1800, 1920), (2550, 2490, 2610), (4724, 4664, 4784), (376, 316, 436), (2867, 2807, 2927), (590, 530, 650)]",-0.08861727229825389,-0.04552878726010617
event,"[(3884, 3824, 3944), (5031, 4971, 5091), (1860, 1800, 1920), (22, 0, 82), (4501, 4441, 4561), (2147, 2087, 2207), (2147, 2087, 2207), (4724, 4664, 4784), (5597, 5537, 5657), (590, 530, 650), (1860, 1800, 1920), (5597, 5537, 5657), (2147, 2087, 2207)]",-0.08733047169285413,-0.044773095623987035
event,"[(3884, 3824, 3944), (5031, 4971, 5091), (2867, 2807, 2927), (4501, 4441, 4561), (2867, 2807, 2927), (2147, 2087, 2207), (4501, 4441, 4561), (590, 530, 650), (3884, 3824, 3944), (376, 316, 436), (3884, 3824, 3944), (4501, 4441, 4561), (3884, 3824, 3944)]",-0.0899091864918311,-0.0433852140077821
event,"[(5597, 5537, 5657), (22, 0, 82), (376, 316, 436), (5597, 5537, 5657), (4724, 4664, 4784), (5784, 5724, 5844), (2147, 2087, 2207), (1860, 1800, 1920), (376, 316, 436), (5031, 4971, 5091), (590, 530, 650), (5031, 4971, 5091), (5031, 4971, 5091)]",-0.08825824845304173,-0.04457050243111832
event,"[(4724, 4664, 4784), (2867, 2807, 2927), (4501, 4441, 4561), (376, 316, 436), (5784, 5724, 5844), (3884, 3824, 3944), (590, 530, 650), (4724, 4664, 4784), (2147, 2087, 2207), (2550, 2490, 2610), (5031, 4971, 5091), (5031, 4971, 5091), (5597, 5537, 5657)]",-0.11612458013236221,-0.039304123711340205
event,"[(5784, 5724, 5844), (4724, 4664, 4784), (2550, 2490, 2610), (5784, 5724, 5844), (22, 0, 82), (590, 530, 650), (376, 316, 436), (4724, 4664, 4784), (2147, 2087, 2207), (4724, 4664, 4784), (3884, 3824, 3944), (2550, 2490, 2610), (5031, 4971, 5091)]",-0.026509329531970438,-0.0526742301458671
event,"[(3884, 3824, 3944), (3884, 3824, 3944), (5031, 4971, 5091), (22, 0, 82), (590, 530, 650), (22, 0, 82), (5784, 5724, 5844), (22, 0, 82), (2867, 2807, 2927), (5597, 5537, 5657), (2147, 2087, 2207), (1860, 1800, 1920), (3884, 3824, 3944)]",-0.15381583034029095,-0.03484602917341977
event,"[(3884, 3824, 3944), (22, 0, 82), (2867, 2807, 2927), (4501, 4441, 4561), (376, 316, 436), (5597, 5537, 5657), (5784, 5724, 5844), (2867, 2807, 2927), (2550, 2490, 2610), (1860, 1800, 1920), (2867, 2807, 2927), (2147, 2087, 2207), (2550, 2490, 2610)]",-0.14183233231141723,-0.03904465212876428
event,"[(1860, 1800, 1920), (376, 316, 436), (5597, 5537, 5657), (4724, 4664, 4784), (2147, 2087, 2207), (2147, 2087, 2207), (2867, 2807, 2927), (2147, 2087, 2207), (4724, 4664, 4784), (1860, 1800, 1920), (4501, 4441, 4561), (376, 316, 436), (5784, 5724, 5844)]",-0.15078317204491457,-0.03984857541342897
event,"[(2550, 2490, 2610), (1860, 1800, 1920), (590, 530, 650), (4724, 4664, 4784), (5784, 5724, 5844), (5597, 5537, 5657), (2550, 2490, 2610), (4724, 4664, 4784), (4724, 4664, 4784), (2550, 2490, 2610), (376, 316, 436), (5031, 4971, 5091), (376, 316, 436)]",-0.026048964904381994,-0.05419406256226339
event,"[(2867, 2807, 2927), (5597, 5537, 5657), (1860, 1800, 1920), (2550, 2490, 2610), (2867, 2807, 2927), (5597, 5537, 5657), (2147, 2087, 2207), (5597, 5537, 5657), (3884, 3824, 3944), (4724, 4664, 4784), (5597, 5537, 5657), (5031, 4971, 5091), (5784, 5724, 5844)]",-0.11872581406323737,-0.041037158023683136
event,"[(2147, 2087, 2207), (5784, 5724, 5844), (4501, 4441, 4561), (5784, 5724, 5844), (5597, 5537, 5657), (4501, 4441, 4561), (3884, 3824, 3944), (2147, 2087, 2207), (2550, 2490, 2610), (2867, 2807, 2927), (3884, 3824, 3944), (2550, 2490, 2610), (4501, 4441, 4561)]",-0.15756443291948807,-0.039105058365758755
event,"[(590, 530, 650), (5784, 5724, 5844), (5031, 4971, 5091), (2147, 2087, 2207), (2147, 2087, 2207), (5031, 4971, 5091), (5597, 5537, 5657), (1860, 1800, 1920), (22, 0, 82), (376, 316, 436), (1860, 1800, 1920), (4724, 4664, 4784), (590, 530, 650)]",-0.08825824845304173,-0.04457050243111832
event,"[(22, 0, 82), (4501, 4441, 4561), (5597, 5537, 5657), (5597, 5537, 5657), (1860, 1800, 1920), (2147, 2087, 2207), (5031, 4971, 5091), (5031, 4971, 5091), (5784, 5724, 5844), (4501, 4441, 4561), (5031, 4971, 5091), (1860, 1800, 1920), (4501, 4441, 4561)]",-0.09555555555555559,-0.04596369254538432
event,"[(5031, 4971, 5091), (3884, 3824, 3944), (22, 0, 82), (3884, 3824, 3944), (376, 316, 436), (5597, 5537, 5657), (4501, 4441, 4561), (5784, 5724, 5844), (1860, 1800, 1920), (2550, 2490, 2610), (22, 0, 82), (376, 316, 436), (22, 0, 82)]",-0.03143291736017645,-0.05611831442463533
event,"[(5031, 4971, 5091), (5031, 4971, 5091), (5597, 5537, 5657), (1860, 1800, 1920), (5597, 5537, 5657), (4724, 4664, 4784), (3884, 3824, 3944), (2147, 2087, 2207), (2867, 2807, 2927), (3884, 3824, 3944), (376, 316, 436), (2147, 2087, 2207), (5597, 5537, 5657)]",-0.12741194900149566,-0.03984857541342897
event,"[(1860, 1800, 1920), (4501, 4441, 4561), (4724, 4664, 4784), (2550, 2490, 2610), (5597, 5537, 5657), (22, 0, 82), (5597, 5537, 5657), (4501, 4441, 4561), (4724, 4664, 4784), (2867, 2807, 2927), (2867, 2807, 2927), (5031, 4971, 5091), (5597, 5537, 5657)]",-0.10075124626804755,-0.04528376507810955
event,"[(2147, 2087, 2207), (5784, 5724, 5844), (590, 530, 650), (5031, 4971, 5091), (376, 316, 436), (2147, 2087, 2207), (5784, 5724, 5844), (2867, 2807, 2927), (2550, 2490, 2610), (2147, 2087, 2207), (1860, 1800, 1920), (5784, 5724, 5844), (2867, 2807, 2927)]",-0.0861700028834625,-0.0444311615859733
event,"[(590, 530, 650), (4724, 4664, 4784), (2550, 2490, 2610), (1860, 1800, 1920), (2867, 2807, 2927), (2147, 2087, 2207), (376, 316, 436), (5031, 4971, 5091), (590, 530, 650), (5597, 5537, 5657), (2867, 2807, 2927), (590, 530, 650), (4501, 4441, 4561)]",-0.12413696647055206,-0.03830856185890726
event,"[(5597, 5537, 5657), (376, 316, 436), (5784, 5724, 5844), (4724, 4664, 4784), (2550, 2490, 2610), (590, 530, 650), (590, 530, 650), (376, 316, 436), (4724, 4664, 4784), (2550, 2490, 2610), (22, 0, 82), (1860, 1800, 1920), (5784, 5724, 5844)]",-0.05742336054756553,-0.051413881748071974
event,"[(3884, 3824, 3944), (22, 0, 82), (22, 0, 82), (5031, 4971, 5091), (3884, 3824, 3944), (2867, 2807, 2927), (5597, 5537, 5657), (5031, 4971, 5091), (5031, 4971, 5091), (5031, 4971, 5091), (2550, 2490, 2610), (590, 530, 650), (3884, 3824, 3944)]",-0.11298474945533771,-0.04094244882193897
event,"[(590, 530, 650), (376, 316, 436), (22, 0, 82), (5031, 4971, 5091), (5031, 4971, 5091), (3884, 3824, 3944), (4724, 4664, 4784), (5031, 4971, 5091), (2550, 2490, 2610), (2147, 2087, 2207), (1860, 1800, 1920), (5031, 4971, 5091), (4724, 4664, 4784)]",-0.026509329531970438,-0.0526742301458671
event,"[(376, 316, 436), (5031, 4971, 5091), (4724, 4664, 4784), (5031, 4971, 5091), (1860, 1800, 1920), (5784, 5724, 5844), (376, 316, 436), (4501, 4441, 4561), (4724, 4664, 4784), (1860, 1800, 1920), (3884, 3824, 3944), (5031, 4971, 5091), (590, 530, 650)]",0.024369474417279213,-0.06216377764494919
event,"[(1860, 1800, 1920), (4724, 4664, 4784), (376, 316, 436), (5784, 5724, 5844), (5031, 4971, 5091), (5597, 5537, 5657), (590, 530, 650), (4501, 4441, 4561), (2867, 2807, 2927), (2550, 2490, 2610), (5784, 5724, 5844), (5784, 5724, 5844), (4501, 4441, 4561)]",-0.08587593055300463,-0.04668201800293071
event,"[(5784, 5724, 5844), (2147, 2087, 2207), (2550, 2490, 2610), (4501, 4441, 4561), (590, 530, 650), (2867, 2807, 2927), (5784, 5724, 5844), (2867, 2807, 2927), (22, 0, 82), (5597, 5537, 5657), (5597, 5537, 5657), (2867, 2807, 2927), (2550, 2490, 2610)]",-0.17785631767189328,-0.034012260233339926
event,"[(4724, 4664, 4784), (2147, 2087, 2207), (2147, 2087, 2207), (2867, 2807, 2927), (4724, 4664, 4784), (5784, 5724, 5844), (1860, 1800, 1920), (590, 530, 650), (2147, 2087, 2207), (2867, 2807, 2927), (22, 0, 82), (590, 530, 650), (2147, 2087, 2207)]",-0.13263616557734204,-0.04094244882193897
event,"[(4501, 4441, 4561), (4724, 4664, 4784), (5784, 5724, 5844), (5597, 5537, 5657), (4501, 4441, 4561), (5031, 4971, 5091), (5784, 5724, 5844), (4724, 4664, 4784), (5031, 4971, 5091), (2147, 2087, 2207), (5784, 5724, 5844), (2147, 2087, 2207), (3884, 3824, 3944)]",-0.06763345554387323,-0.04863813229571985
event,"[(2550, 2490, 2610), (4724, 4664, 4784), (5784, 5724, 5844), (590, 530, 650), (4724, 4664, 4784), (22, 0, 82), (1860, 1800, 1920), (376, 316, 436), (1860, 1800, 1920), (1860, 1800, 1920), (590, 530, 650), (1860, 1800, 1920), (2147, 2087, 2207)]",-0.0464129465309748,-0.05141388174807198
event,"[(4724, 4664, 4784), (5031, 4971, 5091), (2550, 2490, 2610), (4501, 4441, 4561), (1860, 1800, 1920), (2550, 2490, 2610), (5784, 5724, 5844), (2147, 2087, 2207), (2550, 2490, 2610), (5597, 5537, 5657), (5031, 4971, 5091), (2867, 2807, 2927), (2867, 2807, 2927)]",-0.12308636149126942,-0.04103715802368313
