date,price,log_return,rolling_volatility,return_zscore,signal,MMD,kappa,CIS
2002-05-13,69.55381774902344,0.020132736167259857,0.015155235627135511,1.8145578218986678,0.37752450315150415,0.019939260809286246,1.189670037434429,0.1727263030600489
2002-05-14,71.06908416748047,0.021551611398248127,0.014992602576485674,1.9058885910702277,0.39645130468611534,0.020807692054945665,1.0989589719048691,0.1632291003482362
2002-05-15,70.79180145263672,-0.003909225108134073,0.01500286887375693,-0.25207747379912687,-0.04786924665176533,0.02297273833227198,1.0919543461491732,0.1580053329795864
2002-05-16,71.1593246459961,0.00517817680881727,0.015056261916771532,0.5345712704885581,0.11402022107715172,0.019732280020676802,1.0975709828446172,0.15159170531556143
2002-05-17,71.50752258300781,0.004881283005103043,0.015078734102490993,0.49591028513182006,0.10614631875966284,0.018546653071383073,1.090848081208611,0.15981821922179676
2002-05-20,70.7337875366211,-0.010879296278539563,0.014805725984454012,-0.8195968348468226,-0.1649172973132981,0.013812962080188562,1.0991007981689467,0.13302304839377738
2002-05-21,70.08897399902344,-0.00915786676929553,0.01490888747865953,-0.6518587919262818,-0.13047802552630627,0.010645850394913689,1.0869380629220662,0.10312533745181193
2002-05-22,70.24371337890625,0.002205322872211646,0.014759569238296242,0.3047869063088992,0.06648791346937453,0.010388375167021513,1.0970189109005088,0.0748405490672546
2002-05-23,70.99165344238281,0.010591498040181335,0.01495644990916692,0.9748238150595004,0.20474744700474085,0.009155246127593072,1.095472939262204,0.060939198875686246
2002-05-24,70.08251953125,-0.012888914784198846,0.014586830373325761,-0.9718486600239341,-0.1964381402848885,0.007003317320205167,1.113143329687136,0.060939198875686246
2002-05-28,69.70210266113281,-0.005442913581109821,0.014597165613973857,-0.32899664574805193,-0.06414163625597313,0.004437854378685009,1.1051582394732578,0.060939198875686246
2002-05-29,69.18626403808594,-0.007428138254963024,0.014549692292200454,-0.481770768685603,-0.09570331517694197,0.00514105187148058,1.0997078012239632,0.054323542248586
2002-05-30,68.9928207397461,-0.0027998944272109583,0.014259061242994623,-0.07878742873089012,-0.012879714586885117,0.009100165603335745,1.0875586579163512,0.04029073181925844
2002-05-31,69.13470458984375,0.0020543899510405694,0.014258208145575607,0.30059516161841837,0.06542368974287664,0.012044171826117722,1.0436608568325663,0.03992000456498737
2002-06-03,67.29701232910156,-0.0269409995465546,0.01527594919106372,-2.0493099280819393,-0.41874970063234607,0.013539839498343179,1.0276541907637888,0.04112231859483213
2002-06-04,67.46469116210938,0.002488524784069135,0.014672299832491789,0.3597150713194741,0.07758896660567692,0.010359148799375717,1.032249720584898,0.06052212019666066
2002-06-05,68.09654235839844,0.009322071739578774,0.014809007704614302,0.8841871521662851,0.18594116861443072,0.007941947206072664,0.9966332321150507,0.07899804386869898
2002-06-06,66.71027374267578,-0.02056746867616166,0.012815022645401868,-1.493308579353264,-0.30510094341511307,0.0070033496967891,1.0160902581616653,0.08711284325027671
2002-06-07,66.6329116821289,-0.0011603452996933328,0.012640100518970132,0.07266705344950293,0.01774526819574496,0.007630549627492951,1.0204425459213884,0.09017111846108013
2002-06-10,66.89080047607422,0.0038628212240121584,0.012048812458008921,0.4690313192098024,0.09935231819136925,0.010437130790174129,1.016888000942688,0.09086253100888851
2002-06-11,65.74308013916016,-0.01730702562276054,0.01149745297509633,-1.1854132817840208,-0.24228693327565554,0.02041057853398513,1.01984573599328,0.09086253100888851
2002-06-12,66.14282989501953,0.006062072589045009,0.010220308976125452,0.6437870448483297,0.1348545379570261,0.02673321487715352,1.0516602312835097,0.09086253100888851
2002-06-13,65.47871398925781,-0.010091380515074633,0.010323382953795838,-0.6238766036670846,-0.1267239961048155,0.031721945326073454,1.0684077581294402,0.08793612189340051
2002-06-14,65.38201904296875,-0.0014778300815967427,0.010120585931326025,0.049573652845169965,0.01221199130763343,0.026754401358019504,1.0681227812913403,0.07227966916679575
2002-06-17,67.13581085205078,0.026470312905198412,0.012101431643183594,2.103999008800216,0.4376653877055975,0.029237750790943078,1.0619939010876736,0.05117416498576215
2002-06-18,67.68388366699219,0.008130501053152273,0.012208817065469066,0.7161796854372866,0.1509638327336742,0.028325314349146202,1.0386969198213156,0.03492615013930836
